Name,Real label,Train label,Val,Test
388,cifar10_388.jpeg,7,-1,False,False
389,cifar10_389.jpeg,1,-1,False,False
390,cifar10_390.jpeg,4,-1,False,False
391,cifar10_391.jpeg,7,-1,False,False
392,cifar10_392.jpeg,0,-1,False,False
393,cifar10_393.jpeg,1,-1,False,False
394,cifar10_394.jpeg,7,7,False,False
395,cifar10_395.jpeg,3,-1,False,False
396,cifar10_396.jpeg,1,-1,False,False
397,cifar10_397.jpeg,8,-1,False,False
398,cifar10_398.jpeg,4,-1,False,False
399,cifar10_399.jpeg,4,-1,False,False
400,cifar10_400.jpeg,2,-1,False,False
401,cifar10_401.jpeg,0,0,False,False
402,cifar10_402.jpeg,2,-1,False,False
403,cifar10_403.jpeg,2,-1,False,False
404,cifar10_404.jpeg,0,-1,False,False
405,cifar10_405.jpeg,0,-1,False,False
406,cifar10_406.jpeg,9,-1,True,False
407,cifar10_407.jpeg,0,-1,False,False
408,cifar10_408.jpeg,9,-1,False,False
409,cifar10_409.jpeg,6,-1,False,False
410,cifar10_410.jpeg,8,-1,False,False
411,cifar10_411.jpeg,2,-1,False,False
412,cifar10_412.jpeg,7,-1,False,False
413,cifar10_413.jpeg,7,7,False,False
414,cifar10_414.jpeg,4,-1,False,False
415,cifar10_415.jpeg,0,-1,False,False
416,cifar10_416.jpeg,3,-1,False,False
417,cifar10_417.jpeg,0,-1,False,False
418,cifar10_418.jpeg,8,-1,False,False
419,cifar10_419.jpeg,9,-1,False,False
420,cifar10_420.jpeg,4,-1,False,False
421,cifar10_421.jpeg,2,-1,False,False
422,cifar10_422.jpeg,7,-1,False,False
423,cifar10_423.jpeg,2,-1,False,False
424,cifar10_424.jpeg,5,-1,False,False
425,cifar10_425.jpeg,2,-1,False,False
426,cifar10_426.jpeg,5,-1,False,False
427,cifar10_427.jpeg,1,-1,False,False
428,cifar10_428.jpeg,9,-1,False,False
429,cifar10_429.jpeg,4,-1,False,False
430,cifar10_430.jpeg,8,-1,False,False
431,cifar10_431.jpeg,5,-1,False,False
432,cifar10_432.jpeg,1,-1,False,False
433,cifar10_433.jpeg,7,-1,False,False
434,cifar10_434.jpeg,4,-1,False,False
435,cifar10_435.jpeg,4,-1,False,False
436,cifar10_436.jpeg,0,-1,False,False
437,cifar10_437.jpeg,6,-1,False,False
438,cifar10_438.jpeg,9,-1,False,False
439,cifar10_439.jpeg,0,-1,False,False
440,cifar10_440.jpeg,7,-1,False,False
441,cifar10_441.jpeg,8,-1,False,False
442,cifar10_442.jpeg,8,-1,False,False
443,cifar10_443.jpeg,9,-1,False,False
444,cifar10_444.jpeg,9,-1,False,False
445,cifar10_445.jpeg,3,-1,False,False
446,cifar10_446.jpeg,3,-1,False,False
447,cifar10_447.jpeg,4,-1,False,False
448,cifar10_448.jpeg,0,-1,False,False
449,cifar10_449.jpeg,4,-1,False,False
450,cifar10_450.jpeg,5,-1,False,False
451,cifar10_451.jpeg,6,-1,False,False
452,cifar10_452.jpeg,6,-1,False,False
453,cifar10_453.jpeg,0,-1,False,False
454,cifar10_454.jpeg,1,-1,False,False
455,cifar10_455.jpeg,0,-1,False,False
456,cifar10_456.jpeg,8,-1,False,False
457,cifar10_457.jpeg,0,-1,False,False
458,cifar10_458.jpeg,4,-1,False,False
459,cifar10_459.jpeg,8,-1,False,False
460,cifar10_460.jpeg,8,-1,False,False
461,cifar10_461.jpeg,1,-1,False,False
462,cifar10_462.jpeg,5,-1,False,False
463,cifar10_463.jpeg,2,-1,False,False
464,cifar10_464.jpeg,6,-1,False,False
465,cifar10_465.jpeg,8,-1,False,False
466,cifar10_466.jpeg,1,-1,False,False
467,cifar10_467.jpeg,0,-1,False,False
468,cifar10_468.jpeg,0,-1,False,False
469,cifar10_469.jpeg,7,-1,False,False
470,cifar10_470.jpeg,7,-1,False,False
471,cifar10_471.jpeg,5,-1,False,False
472,cifar10_472.jpeg,9,-1,False,False
473,cifar10_473.jpeg,6,-1,False,False
474,cifar10_474.jpeg,2,-1,False,False
475,cifar10_475.jpeg,8,-1,False,False
476,cifar10_476.jpeg,3,-1,False,False
477,cifar10_477.jpeg,4,-1,False,False
478,cifar10_478.jpeg,7,-1,False,False
479,cifar10_479.jpeg,3,-1,False,False
480,cifar10_480.jpeg,9,-1,False,False
481,cifar10_481.jpeg,0,-1,False,False
482,cifar10_482.jpeg,1,-1,False,False
483,cifar10_483.jpeg,2,-1,False,False
484,cifar10_484.jpeg,4,-1,False,False
485,cifar10_485.jpeg,8,-1,False,False
486,cifar10_486.jpeg,1,-1,False,False
487,cifar10_487.jpeg,8,-1,False,False
488,cifar10_488.jpeg,6,-1,False,False
489,cifar10_489.jpeg,4,-1,False,False
490,cifar10_490.jpeg,4,-1,False,False
491,cifar10_491.jpeg,5,-1,False,False
492,cifar10_492.jpeg,7,-1,False,False
493,cifar10_493.jpeg,1,-1,False,False
494,cifar10_494.jpeg,3,-1,False,False
495,cifar10_495.jpeg,9,-1,False,False
496,cifar10_496.jpeg,8,-1,False,False
497,cifar10_497.jpeg,0,-1,False,False
498,cifar10_498.jpeg,1,-1,False,False
499,cifar10_499.jpeg,7,-1,False,False
500,cifar10_500.jpeg,5,-1,False,False
501,cifar10_501.jpeg,8,-1,False,False
502,cifar10_502.jpeg,2,-1,False,False
503,cifar10_503.jpeg,8,-1,False,False
504,cifar10_504.jpeg,0,-1,False,False
505,cifar10_505.jpeg,4,-1,False,False
506,cifar10_506.jpeg,1,-1,False,False
507,cifar10_507.jpeg,8,-1,False,False
508,cifar10_508.jpeg,9,-1,False,False
509,cifar10_509.jpeg,8,-1,False,False
510,cifar10_510.jpeg,2,-1,False,False
511,cifar10_511.jpeg,9,-1,False,False
512,cifar10_512.jpeg,9,9,False,False
513,cifar10_513.jpeg,2,-1,False,False
514,cifar10_514.jpeg,7,-1,False,False
515,cifar10_515.jpeg,5,-1,False,False
516,cifar10_516.jpeg,7,-1,False,False
517,cifar10_517.jpeg,3,-1,False,False
518,cifar10_518.jpeg,8,-1,False,False
519,cifar10_519.jpeg,8,-1,False,False
520,cifar10_520.jpeg,4,-1,False,False
521,cifar10_521.jpeg,4,-1,False,False
522,cifar10_522.jpeg,2,-1,False,False
523,cifar10_523.jpeg,7,-1,False,False
524,cifar10_524.jpeg,1,-1,False,False
525,cifar10_525.jpeg,6,-1,False,False
526,cifar10_526.jpeg,4,-1,False,False
527,cifar10_527.jpeg,0,-1,False,False
528,cifar10_528.jpeg,4,-1,False,False
529,cifar10_529.jpeg,6,-1,False,False
530,cifar10_530.jpeg,9,-1,False,False
531,cifar10_531.jpeg,7,-1,False,False
532,cifar10_532.jpeg,6,-1,False,False
533,cifar10_533.jpeg,2,-1,False,False
534,cifar10_534.jpeg,5,-1,False,False
535,cifar10_535.jpeg,5,-1,False,False
536,cifar10_536.jpeg,1,-1,False,False
537,cifar10_537.jpeg,7,-1,False,False
538,cifar10_538.jpeg,2,-1,False,False
539,cifar10_539.jpeg,2,-1,False,False
540,cifar10_540.jpeg,2,-1,False,False
541,cifar10_541.jpeg,9,-1,False,False
542,cifar10_542.jpeg,5,-1,False,False
543,cifar10_543.jpeg,4,-1,False,False
544,cifar10_544.jpeg,2,-1,False,False
545,cifar10_545.jpeg,7,-1,False,False
546,cifar10_546.jpeg,8,-1,False,False
547,cifar10_547.jpeg,1,-1,False,False
548,cifar10_548.jpeg,3,-1,False,False
549,cifar10_549.jpeg,4,-1,False,False
550,cifar10_550.jpeg,3,-1,False,False
551,cifar10_551.jpeg,7,-1,False,False
552,cifar10_552.jpeg,6,-1,False,False
553,cifar10_553.jpeg,9,-1,False,False
554,cifar10_554.jpeg,8,-1,True,False
555,cifar10_555.jpeg,0,-1,False,False
556,cifar10_556.jpeg,6,-1,False,False
557,cifar10_557.jpeg,0,-1,False,False
558,cifar10_558.jpeg,2,-1,False,False
559,cifar10_559.jpeg,2,-1,False,False
560,cifar10_560.jpeg,2,-1,False,False
561,cifar10_561.jpeg,1,-1,False,False
562,cifar10_562.jpeg,8,-1,False,False
563,cifar10_563.jpeg,4,-1,False,False
564,cifar10_564.jpeg,0,-1,False,False
565,cifar10_565.jpeg,1,-1,False,False
566,cifar10_566.jpeg,8,-1,False,False
567,cifar10_567.jpeg,8,-1,False,False
568,cifar10_568.jpeg,1,-1,False,False
569,cifar10_569.jpeg,5,-1,False,False
570,cifar10_570.jpeg,7,-1,False,False
571,cifar10_571.jpeg,6,-1,False,False
572,cifar10_572.jpeg,4,-1,False,False
573,cifar10_573.jpeg,5,-1,False,False
574,cifar10_574.jpeg,8,-1,True,False
575,cifar10_575.jpeg,7,-1,False,False
576,cifar10_576.jpeg,1,-1,False,False
577,cifar10_577.jpeg,9,-1,False,False
578,cifar10_578.jpeg,1,-1,False,False
579,cifar10_579.jpeg,9,-1,False,False
580,cifar10_580.jpeg,8,-1,False,False
581,cifar10_581.jpeg,4,-1,False,False
582,cifar10_582.jpeg,7,-1,False,False
583,cifar10_583.jpeg,3,-1,False,False
584,cifar10_584.jpeg,8,-1,False,False
585,cifar10_585.jpeg,8,-1,False,False
586,cifar10_586.jpeg,2,-1,False,False
587,cifar10_587.jpeg,6,-1,False,False
588,cifar10_588.jpeg,6,-1,False,False
589,cifar10_589.jpeg,7,-1,False,False
590,cifar10_590.jpeg,1,-1,False,False
591,cifar10_591.jpeg,6,-1,True,False
592,cifar10_592.jpeg,8,-1,False,False
593,cifar10_593.jpeg,1,-1,False,False
594,cifar10_594.jpeg,9,-1,False,False
595,cifar10_595.jpeg,7,-1,False,False
596,cifar10_596.jpeg,8,8,False,False
597,cifar10_597.jpeg,3,-1,False,False
598,cifar10_598.jpeg,0,-1,False,False
599,cifar10_599.jpeg,1,-1,False,False
600,cifar10_600.jpeg,0,-1,False,False
601,cifar10_601.jpeg,8,-1,False,False
602,cifar10_602.jpeg,8,-1,False,False
603,cifar10_603.jpeg,3,-1,False,False
604,cifar10_604.jpeg,0,-1,False,False
605,cifar10_605.jpeg,0,-1,False,False
606,cifar10_606.jpeg,1,-1,False,False
