Name,Real label,Train label,Val,Test
105,mnist_784_67995.jpeg,3,-1,False,False
106,mnist_784_69999.jpeg,6,-1,False,False
107,mnist_784_67537.jpeg,0,-1,False,False
108,mnist_784_69635.jpeg,2,-1,False,False
109,mnist_784_40408.jpeg,8,-1,False,False
110,mnist_784_34039.jpeg,5,-1,False,False
111,mnist_784_18943.jpeg,2,-1,False,False
112,mnist_784_5107.jpeg,1,-1,False,False
113,mnist_784_27140.jpeg,3,-1,False,False
114,mnist_784_37505.jpeg,4,-1,False,False
115,mnist_784_302.jpeg,6,-1,False,False
116,mnist_784_36041.jpeg,7,-1,False,False
117,mnist_784_12459.jpeg,1,-1,False,False
118,mnist_784_47300.jpeg,6,-1,False,False
119,mnist_784_30996.jpeg,1,-1,False,False
120,mnist_784_51852.jpeg,5,-1,False,False
121,mnist_784_60893.jpeg,9,-1,False,False
122,mnist_784_68415.jpeg,5,-1,False,False
123,mnist_784_35102.jpeg,7,-1,False,False
124,mnist_784_7679.jpeg,7,-1,False,False
125,mnist_784_67474.jpeg,5,-1,False,False
126,mnist_784_36483.jpeg,4,-1,False,False
127,mnist_784_9893.jpeg,9,-1,False,False
128,mnist_784_6262.jpeg,1,-1,False,False
129,mnist_784_46142.jpeg,1,-1,False,False
130,mnist_784_44332.jpeg,4,-1,False,False
131,mnist_784_27346.jpeg,4,-1,False,False
132,mnist_784_18076.jpeg,6,-1,False,False
133,mnist_784_43932.jpeg,0,-1,False,False
134,mnist_784_50959.jpeg,5,-1,False,False
135,mnist_784_24623.jpeg,2,-1,False,False
136,mnist_784_13408.jpeg,0,-1,False,False
137,mnist_784_46091.jpeg,5,-1,False,False
138,mnist_784_41060.jpeg,6,-1,False,False
139,mnist_784_61501.jpeg,9,-1,False,False
140,mnist_784_61377.jpeg,6,-1,False,False
141,mnist_784_33529.jpeg,3,-1,False,False
142,mnist_784_22533.jpeg,1,-1,False,False
143,mnist_784_60099.jpeg,9,-1,False,False
144,mnist_784_11633.jpeg,9,-1,False,False
145,mnist_784_29559.jpeg,0,0,False,False
146,mnist_784_57141.jpeg,3,-1,False,False
147,mnist_784_15611.jpeg,5,-1,False,False
148,mnist_784_57685.jpeg,0,-1,False,False
149,mnist_784_6672.jpeg,4,4,False,False
150,mnist_784_38305.jpeg,1,-1,False,False
151,mnist_784_15073.jpeg,1,-1,False,False
152,mnist_784_17174.jpeg,6,-1,True,False
153,mnist_784_24285.jpeg,9,-1,False,False
154,mnist_784_52639.jpeg,0,-1,False,False
155,mnist_784_9746.jpeg,4,-1,False,False
156,mnist_784_39789.jpeg,0,-1,False,False
157,mnist_784_36653.jpeg,6,-1,False,False
158,mnist_784_37020.jpeg,2,-1,False,False
159,mnist_784_32668.jpeg,9,-1,False,False
160,mnist_784_36765.jpeg,1,-1,False,False
161,mnist_784_59370.jpeg,7,-1,False,False
162,mnist_784_65989.jpeg,6,-1,False,False
163,mnist_784_16788.jpeg,6,-1,False,False
164,mnist_784_2325.jpeg,0,-1,False,False
165,mnist_784_16247.jpeg,7,-1,False,False
166,mnist_784_25885.jpeg,1,-1,False,False
167,mnist_784_35241.jpeg,6,-1,False,False
168,mnist_784_69144.jpeg,9,-1,False,False
169,mnist_784_18195.jpeg,8,-1,False,False
170,mnist_784_25771.jpeg,6,-1,False,False
171,mnist_784_22616.jpeg,6,-1,False,False
172,mnist_784_13471.jpeg,4,-1,False,False
173,mnist_784_695.jpeg,3,-1,False,False
174,mnist_784_68742.jpeg,7,-1,False,False
175,mnist_784_12868.jpeg,9,-1,False,False
176,mnist_784_50076.jpeg,6,-1,False,False
177,mnist_784_50368.jpeg,2,-1,False,False
178,mnist_784_9902.jpeg,1,-1,False,False
179,mnist_784_28456.jpeg,0,-1,False,False
180,mnist_784_18286.jpeg,1,-1,False,False
181,mnist_784_28450.jpeg,7,-1,False,False
182,mnist_784_35853.jpeg,0,-1,False,False
183,mnist_784_38589.jpeg,8,-1,False,False
184,mnist_784_5293.jpeg,4,-1,False,False
185,mnist_784_11374.jpeg,8,-1,False,False
186,mnist_784_29966.jpeg,6,-1,False,False
187,mnist_784_62891.jpeg,2,-1,False,False
188,mnist_784_58458.jpeg,0,-1,False,False
189,mnist_784_16176.jpeg,2,-1,False,False
190,mnist_784_28159.jpeg,4,-1,False,False
191,mnist_784_5355.jpeg,1,-1,False,False
192,mnist_784_47775.jpeg,7,-1,False,False
193,mnist_784_53626.jpeg,5,-1,False,False
194,mnist_784_8950.jpeg,4,-1,False,False
195,mnist_784_23429.jpeg,4,-1,False,False
196,mnist_784_18111.jpeg,9,-1,False,False
197,mnist_784_14991.jpeg,0,-1,False,False
198,mnist_784_10591.jpeg,6,-1,False,False
199,mnist_784_23357.jpeg,3,-1,False,False
200,mnist_784_22788.jpeg,1,-1,False,False
201,mnist_784_26524.jpeg,6,-1,False,False
202,mnist_784_5602.jpeg,2,-1,False,False
203,mnist_784_61539.jpeg,3,-1,False,False
204,mnist_784_27708.jpeg,6,-1,False,False
205,mnist_784_52574.jpeg,2,-1,False,False
206,mnist_784_20531.jpeg,0,-1,False,False
207,mnist_784_18864.jpeg,2,-1,False,False
208,mnist_784_29004.jpeg,2,-1,False,False
209,mnist_784_11048.jpeg,6,-1,False,False
210,mnist_784_13267.jpeg,4,-1,False,False
211,mnist_784_11522.jpeg,1,-1,False,False
212,mnist_784_62495.jpeg,2,-1,False,False
213,mnist_784_52644.jpeg,7,-1,False,False
214,mnist_784_35522.jpeg,3,-1,False,False
215,mnist_784_61054.jpeg,1,-1,False,False
216,mnist_784_52985.jpeg,4,-1,False,False
217,mnist_784_33879.jpeg,6,-1,False,False
218,mnist_784_62102.jpeg,8,-1,False,False
219,mnist_784_983.jpeg,3,-1,False,False
220,mnist_784_49246.jpeg,1,-1,False,False
221,mnist_784_46222.jpeg,8,-1,False,False
222,mnist_784_60436.jpeg,8,-1,False,False
223,mnist_784_53026.jpeg,2,-1,False,False
224,mnist_784_8261.jpeg,4,-1,False,False
225,mnist_784_52859.jpeg,6,-1,False,False
226,mnist_784_65374.jpeg,5,-1,False,False
227,mnist_784_48856.jpeg,5,-1,False,False
228,mnist_784_7809.jpeg,7,-1,False,False
229,mnist_784_45747.jpeg,3,-1,False,False
230,mnist_784_39100.jpeg,3,-1,False,False
231,mnist_784_45275.jpeg,3,-1,False,False
232,mnist_784_16596.jpeg,7,-1,False,False
233,mnist_784_59072.jpeg,8,-1,False,False
234,mnist_784_12854.jpeg,2,-1,False,False
235,mnist_784_34416.jpeg,0,-1,False,False
236,mnist_784_54446.jpeg,5,-1,False,False
237,mnist_784_67679.jpeg,5,-1,False,False
238,mnist_784_9616.jpeg,1,-1,False,False
239,mnist_784_20959.jpeg,2,-1,False,False
240,mnist_784_49454.jpeg,2,-1,False,False
241,mnist_784_26848.jpeg,6,-1,False,False
242,mnist_784_4639.jpeg,1,-1,False,False
243,mnist_784_19044.jpeg,4,-1,False,False
244,mnist_784_5378.jpeg,5,-1,False,False
245,mnist_784_35214.jpeg,5,-1,False,False
246,mnist_784_766.jpeg,8,-1,False,False
247,mnist_784_13955.jpeg,0,-1,False,False
248,mnist_784_57898.jpeg,8,-1,False,False
249,mnist_784_13360.jpeg,5,-1,False,False
250,mnist_784_56497.jpeg,4,-1,False,False
251,mnist_784_14228.jpeg,1,-1,False,False
252,mnist_784_2341.jpeg,4,-1,False,False
253,mnist_784_40339.jpeg,8,-1,False,False
254,mnist_784_61511.jpeg,4,-1,False,False
255,mnist_784_8326.jpeg,6,-1,False,False
256,mnist_784_14173.jpeg,8,-1,False,False
257,mnist_784_50510.jpeg,4,-1,False,False
258,mnist_784_61300.jpeg,4,-1,False,False
259,mnist_784_46692.jpeg,3,-1,False,False
260,mnist_784_62514.jpeg,4,-1,False,False
261,mnist_784_8674.jpeg,9,-1,False,False
262,mnist_784_38177.jpeg,0,-1,False,False
263,mnist_784_49425.jpeg,2,-1,False,False
264,mnist_784_46579.jpeg,0,-1,False,False
265,mnist_784_33137.jpeg,5,-1,False,False
266,mnist_784_52501.jpeg,2,-1,False,False
267,mnist_784_10378.jpeg,1,-1,False,False
268,mnist_784_57455.jpeg,2,-1,False,False
269,mnist_784_10491.jpeg,4,-1,False,False
270,mnist_784_48919.jpeg,4,-1,False,False
271,mnist_784_35215.jpeg,2,-1,False,False
272,mnist_784_29662.jpeg,2,-1,False,False
273,mnist_784_24714.jpeg,1,1,False,False
274,mnist_784_13630.jpeg,1,-1,False,False
275,mnist_784_46568.jpeg,4,-1,False,False
276,mnist_784_63045.jpeg,3,-1,False,False
277,mnist_784_20074.jpeg,4,-1,False,False
278,mnist_784_63481.jpeg,0,-1,False,False
279,mnist_784_59488.jpeg,1,-1,False,False
280,mnist_784_19477.jpeg,9,-1,False,False
281,mnist_784_32258.jpeg,5,-1,False,False
282,mnist_784_66590.jpeg,0,-1,False,False
283,mnist_784_60105.jpeg,9,-1,False,False
284,mnist_784_30330.jpeg,8,-1,False,False
285,mnist_784_10605.jpeg,3,-1,False,False
286,mnist_784_38282.jpeg,7,-1,False,False
287,mnist_784_57798.jpeg,0,-1,False,False
288,mnist_784_35706.jpeg,8,8,False,False
289,mnist_784_59227.jpeg,4,-1,False,False
290,mnist_784_34131.jpeg,2,-1,False,False
291,mnist_784_34077.jpeg,1,-1,False,False
292,mnist_784_47798.jpeg,6,-1,False,False
293,mnist_784_36856.jpeg,7,-1,False,False
294,mnist_784_19519.jpeg,2,-1,False,False
295,mnist_784_18920.jpeg,3,-1,False,False
296,mnist_784_17562.jpeg,9,-1,False,False
297,mnist_784_34714.jpeg,0,-1,False,False
298,mnist_784_10136.jpeg,1,-1,False,False
299,mnist_784_57600.jpeg,7,-1,False,False
300,mnist_784_1488.jpeg,6,6,False,False
301,mnist_784_64777.jpeg,8,-1,False,False
302,mnist_784_55424.jpeg,4,-1,False,False
303,mnist_784_56801.jpeg,0,-1,False,False
304,mnist_784_17902.jpeg,9,-1,False,False
305,mnist_784_34539.jpeg,6,-1,False,False
306,mnist_784_33740.jpeg,4,-1,False,False
307,mnist_784_57918.jpeg,8,-1,False,False
308,mnist_784_2326.jpeg,1,-1,False,False
309,mnist_784_43089.jpeg,7,-1,False,False
310,mnist_784_34204.jpeg,3,-1,False,False
311,mnist_784_7576.jpeg,2,-1,False,False
312,mnist_784_31685.jpeg,1,-1,False,False
313,mnist_784_6233.jpeg,3,-1,False,False
314,mnist_784_18645.jpeg,0,-1,False,False
315,mnist_784_5623.jpeg,4,-1,False,False
316,mnist_784_44161.jpeg,0,-1,False,False
317,mnist_784_42169.jpeg,7,-1,False,False
318,mnist_784_61153.jpeg,6,-1,False,False
319,mnist_784_65845.jpeg,7,-1,False,False
320,mnist_784_34546.jpeg,6,-1,False,False
321,mnist_784_50319.jpeg,4,-1,False,False
322,mnist_784_29201.jpeg,9,-1,False,False
323,mnist_784_18307.jpeg,3,-1,False,False
324,mnist_784_54308.jpeg,8,-1,False,False
325,mnist_784_39860.jpeg,2,-1,False,False
326,mnist_784_39728.jpeg,3,-1,False,False
327,mnist_784_68676.jpeg,5,-1,False,False
328,mnist_784_29510.jpeg,2,-1,False,False
329,mnist_784_10426.jpeg,8,8,False,False
330,mnist_784_22870.jpeg,7,-1,False,False
331,mnist_784_69945.jpeg,9,-1,False,False
332,mnist_784_1969.jpeg,0,-1,False,False
333,mnist_784_29823.jpeg,3,-1,False,False
334,mnist_784_68470.jpeg,2,2,False,False
335,mnist_784_32998.jpeg,2,-1,False,False
336,mnist_784_35351.jpeg,7,-1,False,False
337,mnist_784_3826.jpeg,2,-1,False,False
338,mnist_784_6772.jpeg,5,-1,False,False
339,mnist_784_43543.jpeg,9,-1,False,False
340,mnist_784_10085.jpeg,1,-1,False,False
341,mnist_784_12871.jpeg,2,-1,False,False
342,mnist_784_53725.jpeg,7,7,False,False
343,mnist_784_20720.jpeg,7,-1,False,False
344,mnist_784_7022.jpeg,1,-1,False,False
345,mnist_784_21615.jpeg,2,2,False,False
346,mnist_784_32689.jpeg,3,-1,False,False
347,mnist_784_28606.jpeg,5,5,False,False
348,mnist_784_45453.jpeg,2,-1,False,False
349,mnist_784_16168.jpeg,4,-1,False,False
350,mnist_784_26326.jpeg,2,-1,False,False
351,mnist_784_1279.jpeg,8,-1,False,False
352,mnist_784_5876.jpeg,1,-1,False,False
353,mnist_784_42455.jpeg,4,-1,False,False
354,mnist_784_67088.jpeg,7,-1,False,False
355,mnist_784_32879.jpeg,1,-1,False,False
356,mnist_784_55198.jpeg,3,-1,False,False
357,mnist_784_64101.jpeg,9,-1,False,False
358,mnist_784_49329.jpeg,3,-1,False,False
359,mnist_784_58072.jpeg,1,-1,False,False
360,mnist_784_61354.jpeg,3,-1,False,False
361,mnist_784_28618.jpeg,9,-1,False,False
362,mnist_784_27915.jpeg,2,-1,False,False
363,mnist_784_8575.jpeg,1,-1,False,False
364,mnist_784_2844.jpeg,7,-1,False,False
365,mnist_784_34663.jpeg,8,-1,False,False
366,mnist_784_46390.jpeg,6,-1,False,False
367,mnist_784_33494.jpeg,5,-1,False,False
368,mnist_784_6039.jpeg,2,-1,False,False
369,mnist_784_2034.jpeg,4,-1,False,False
370,mnist_784_25362.jpeg,8,-1,False,False
371,mnist_784_12543.jpeg,4,-1,False,False
372,mnist_784_53634.jpeg,5,-1,False,False
373,mnist_784_6475.jpeg,7,-1,True,False
374,mnist_784_57031.jpeg,8,-1,False,False
375,mnist_784_20794.jpeg,4,-1,False,False
376,mnist_784_10561.jpeg,8,-1,False,False
377,mnist_784_61341.jpeg,2,-1,False,False
378,mnist_784_32063.jpeg,1,-1,False,False
379,mnist_784_61832.jpeg,3,-1,False,False
380,mnist_784_8909.jpeg,5,-1,False,False
381,mnist_784_42405.jpeg,6,-1,False,False
382,mnist_784_36703.jpeg,6,-1,False,False
383,mnist_784_40311.jpeg,7,-1,False,False
384,mnist_784_3254.jpeg,8,-1,False,False
385,mnist_784_60045.jpeg,5,-1,False,False
386,mnist_784_69233.jpeg,1,-1,False,False
387,mnist_784_56748.jpeg,5,-1,False,False
388,mnist_784_43044.jpeg,1,-1,False,False
389,mnist_784_37260.jpeg,3,-1,False,False
390,mnist_784_3718.jpeg,7,-1,False,False
391,mnist_784_12683.jpeg,8,-1,False,False
392,mnist_784_61184.jpeg,2,-1,False,False
393,mnist_784_29953.jpeg,9,-1,False,False
394,mnist_784_50752.jpeg,9,-1,False,False
395,mnist_784_45935.jpeg,6,-1,False,False
396,mnist_784_2963.jpeg,4,-1,False,False
397,mnist_784_19726.jpeg,0,-1,False,False
398,mnist_784_52346.jpeg,4,-1,False,False
399,mnist_784_47103.jpeg,9,-1,False,False
400,mnist_784_8784.jpeg,2,-1,False,False
401,mnist_784_6220.jpeg,4,-1,False,False
402,mnist_784_12570.jpeg,9,-1,False,False
403,mnist_784_33262.jpeg,4,-1,False,False
404,mnist_784_1443.jpeg,0,-1,False,False
405,mnist_784_7402.jpeg,1,-1,False,False
406,mnist_784_38573.jpeg,0,-1,False,False
407,mnist_784_30703.jpeg,8,-1,False,False
408,mnist_784_38214.jpeg,6,-1,False,False
409,mnist_784_29956.jpeg,9,-1,False,False
410,mnist_784_12440.jpeg,9,-1,False,False
411,mnist_784_39152.jpeg,1,-1,False,False
412,mnist_784_15943.jpeg,4,-1,False,False
413,mnist_784_62349.jpeg,8,-1,False,False
414,mnist_784_43983.jpeg,4,-1,False,False
415,mnist_784_69671.jpeg,5,-1,False,False
416,mnist_784_53684.jpeg,0,-1,False,False
417,mnist_784_47924.jpeg,2,-1,False,False
418,mnist_784_47100.jpeg,8,-1,False,False
419,mnist_784_19916.jpeg,6,-1,False,False
420,mnist_784_51170.jpeg,4,-1,False,False
421,mnist_784_52592.jpeg,8,-1,False,False
422,mnist_784_298.jpeg,3,-1,False,False
423,mnist_784_16703.jpeg,6,-1,False,False
424,mnist_784_6946.jpeg,1,-1,False,False
425,mnist_784_39366.jpeg,3,-1,False,False
426,mnist_784_63833.jpeg,8,-1,False,False
427,mnist_784_4947.jpeg,8,-1,False,False
428,mnist_784_18022.jpeg,0,-1,False,False
429,mnist_784_50566.jpeg,0,-1,False,False
430,mnist_784_8303.jpeg,8,-1,False,False
431,mnist_784_12424.jpeg,2,-1,False,False
432,mnist_784_48271.jpeg,7,-1,False,False
433,mnist_784_13175.jpeg,0,-1,False,False
434,mnist_784_64592.jpeg,9,-1,False,False
435,mnist_784_53679.jpeg,7,-1,False,False
436,mnist_784_30661.jpeg,8,-1,False,False
437,mnist_784_17054.jpeg,7,-1,False,False
438,mnist_784_48329.jpeg,8,-1,False,False
439,mnist_784_43212.jpeg,5,-1,False,False
440,mnist_784_16970.jpeg,7,-1,False,False
441,mnist_784_21257.jpeg,6,-1,False,False
442,mnist_784_11114.jpeg,3,-1,False,False
443,mnist_784_41775.jpeg,4,-1,False,False
444,mnist_784_40857.jpeg,9,-1,False,False
445,mnist_784_8902.jpeg,9,-1,False,False
446,mnist_784_48987.jpeg,9,-1,False,False
447,mnist_784_17012.jpeg,1,-1,False,False
448,mnist_784_44621.jpeg,5,-1,False,False
449,mnist_784_29318.jpeg,9,-1,False,False
450,mnist_784_26383.jpeg,3,-1,False,False
451,mnist_784_40566.jpeg,2,-1,True,False
452,mnist_784_60845.jpeg,0,-1,False,False
453,mnist_784_54157.jpeg,8,-1,False,False
454,mnist_784_57286.jpeg,7,-1,False,False
455,mnist_784_60834.jpeg,6,-1,False,False
456,mnist_784_42705.jpeg,5,-1,False,False
457,mnist_784_30674.jpeg,7,-1,False,False
458,mnist_784_31927.jpeg,7,-1,False,False
459,mnist_784_24902.jpeg,9,-1,False,False
460,mnist_784_6499.jpeg,1,-1,False,False
461,mnist_784_53539.jpeg,1,-1,False,False
462,mnist_784_35686.jpeg,4,-1,False,False
463,mnist_784_30155.jpeg,7,-1,False,False
464,mnist_784_55341.jpeg,3,-1,False,False
465,mnist_784_395.jpeg,6,-1,False,False
466,mnist_784_37267.jpeg,8,-1,False,False
467,mnist_784_49356.jpeg,7,-1,False,False
468,mnist_784_46730.jpeg,8,-1,False,False
469,mnist_784_53257.jpeg,0,-1,False,False
470,mnist_784_17512.jpeg,8,-1,False,False
471,mnist_784_15889.jpeg,3,-1,False,False
472,mnist_784_38993.jpeg,0,-1,False,False
473,mnist_784_44057.jpeg,6,-1,False,False
474,mnist_784_59209.jpeg,7,-1,False,False
475,mnist_784_66353.jpeg,7,-1,False,False
476,mnist_784_8059.jpeg,9,-1,False,False
477,mnist_784_55351.jpeg,4,-1,False,False
478,mnist_784_50430.jpeg,5,-1,False,False
479,mnist_784_11324.jpeg,5,-1,False,False
480,mnist_784_61271.jpeg,0,-1,False,False
481,mnist_784_57733.jpeg,4,-1,False,False
482,mnist_784_39876.jpeg,8,-1,False,False
483,mnist_784_14208.jpeg,9,-1,False,False
484,mnist_784_6301.jpeg,9,-1,False,False
485,mnist_784_7669.jpeg,0,-1,False,False
486,mnist_784_15228.jpeg,2,-1,False,False
487,mnist_784_9790.jpeg,0,-1,False,False
488,mnist_784_24440.jpeg,0,-1,False,False
489,mnist_784_7309.jpeg,7,-1,False,False
490,mnist_784_20218.jpeg,7,-1,False,False
491,mnist_784_22876.jpeg,7,-1,False,False
492,mnist_784_36528.jpeg,5,-1,False,False
493,mnist_784_37985.jpeg,2,-1,False,False
494,mnist_784_69443.jpeg,1,-1,False,False
495,mnist_784_16109.jpeg,2,-1,False,False
496,mnist_784_15728.jpeg,9,-1,False,False
497,mnist_784_42028.jpeg,1,-1,True,False
498,mnist_784_54759.jpeg,7,-1,False,False
499,mnist_784_66441.jpeg,7,-1,False,False
500,mnist_784_38677.jpeg,1,-1,False,False
501,mnist_784_37777.jpeg,2,-1,False,False
502,mnist_784_56984.jpeg,0,-1,False,False
503,mnist_784_69506.jpeg,8,-1,False,False
504,mnist_784_7278.jpeg,7,-1,False,False
505,mnist_784_45568.jpeg,2,-1,False,False
506,mnist_784_69173.jpeg,8,-1,False,False
507,mnist_784_68345.jpeg,2,-1,False,False
508,mnist_784_47517.jpeg,9,-1,False,False
509,mnist_784_63952.jpeg,5,-1,False,False
510,mnist_784_27957.jpeg,2,-1,False,False
511,mnist_784_6863.jpeg,3,-1,False,False
512,mnist_784_38956.jpeg,8,-1,False,False
513,mnist_784_27397.jpeg,9,-1,False,False
514,mnist_784_62558.jpeg,5,-1,False,False
515,mnist_784_22471.jpeg,9,-1,False,False
516,mnist_784_45342.jpeg,2,-1,False,False
517,mnist_784_59581.jpeg,8,-1,False,False
518,mnist_784_54784.jpeg,1,-1,False,False
519,mnist_784_43926.jpeg,7,-1,False,False
520,mnist_784_4343.jpeg,0,-1,False,False
521,mnist_784_21314.jpeg,0,-1,False,False
522,mnist_784_36121.jpeg,8,-1,False,False
523,mnist_784_67567.jpeg,1,-1,False,False
524,mnist_784_2352.jpeg,0,-1,False,False
525,mnist_784_5074.jpeg,0,-1,False,False
526,mnist_784_67280.jpeg,1,-1,False,False
527,mnist_784_42045.jpeg,0,-1,False,False
528,mnist_784_49879.jpeg,6,-1,False,False
529,mnist_784_30694.jpeg,9,-1,False,False
530,mnist_784_49204.jpeg,9,-1,False,False
531,mnist_784_60067.jpeg,4,-1,False,False
532,mnist_784_47779.jpeg,4,-1,False,False
533,mnist_784_23199.jpeg,4,-1,False,False
534,mnist_784_46780.jpeg,1,-1,False,False
535,mnist_784_40059.jpeg,5,-1,False,False
536,mnist_784_6690.jpeg,6,-1,False,False
537,mnist_784_63169.jpeg,4,-1,False,False
538,mnist_784_6231.jpeg,2,-1,False,False
539,mnist_784_24651.jpeg,3,-1,False,False
540,mnist_784_49328.jpeg,6,-1,False,False
541,mnist_784_31888.jpeg,9,-1,False,False
542,mnist_784_23216.jpeg,2,-1,False,False
543,mnist_784_12511.jpeg,7,-1,False,False
544,mnist_784_7949.jpeg,9,-1,False,False
545,mnist_784_21709.jpeg,1,-1,False,False
546,mnist_784_67154.jpeg,2,-1,False,False
547,mnist_784_3270.jpeg,7,-1,False,False
548,mnist_784_15550.jpeg,1,-1,False,False
549,mnist_784_11122.jpeg,7,-1,False,False
550,mnist_784_65299.jpeg,9,-1,False,False
551,mnist_784_40298.jpeg,3,-1,False,False
552,mnist_784_23014.jpeg,4,-1,False,False
553,mnist_784_48522.jpeg,4,-1,False,False
554,mnist_784_49107.jpeg,5,-1,False,False
555,mnist_784_33988.jpeg,7,-1,False,False
556,mnist_784_11912.jpeg,9,-1,False,False
557,mnist_784_9469.jpeg,9,-1,False,False
558,mnist_784_65595.jpeg,2,-1,False,False
